equipment_id,equipment_type,temperature,pressure,corrosion_index,usage_hours,last_maintenance_days,vibration_level,gas_leak_detected,critical_failure_risk
426,Gas Sensor,59.66217777700939,111,74,1279,150,32,1,1
427,Valve,89.30702352058367,140,16,5201,316,58,0,0
428,Chemical Chamber,70.36020426138107,65,83,6457,278,13,1,1
429,Chemical Chamber,43.661100857390075,135,57,2813,92,10,0,0
430,Pressure Regulator,36.8219702135661,132,37,1206,145,74,1,1
431,Gas Sensor,49.56526311698374,85,5,2552,351,48,0,0
432,Valve,62.289875700751914,173,61,4808,175,12,1,1
433,Pressure Regulator,48.30750516048324,50,83,7277,145,66,0,1
434,Exhaust Fan,50.58559132790172,70,73,6067,191,68,1,1
435,Pressure Regulator,60.39100557864727,60,9,3451,135,88,1,1
436,Pressure Regulator,54.87041011670584,70,94,380,29,27,0,1
437,Gas Sensor,29.28448886297315,166,25,1815,237,30,0,1
438,Exhaust Fan,76.15764792738581,114,57,1213,200,65,1,1
439,Pressure Regulator,72.67435336360246,92,16,2276,260,61,1,1
440,Valve,40.72318712530451,150,52,4504,360,17,0,0
441,Valve,60.85336649486808,57,77,2087,118,34,0,1
442,Chemical Chamber,43.25172704569967,192,4,4680,272,41,1,1
443,Exhaust Fan,50.86805130217538,60,66,3278,80,79,1,1
444,Exhaust Fan,67.29229426283028,172,19,3121,342,49,0,1
445,Chemical Chamber,72.15070676100079,197,50,3170,75,93,0,1
446,Pressure Regulator,71.79964408719248,148,45,1628,187,38,1,1
447,Exhaust Fan,63.6725880614993,73,78,2939,41,78,1,1
448,Valve,79.12808604648667,105,66,4478,246,44,1,1
449,Valve,50.84157450855927,32,2,1230,316,92,1,1
450,Gas Sensor,54.17056254466053,59,22,6398,58,85,0,0
451,Exhaust Fan,21.080581751319865,40,8,7499,230,42,1,1
452,Pressure Regulator,58.60415223252467,188,10,7716,112,55,0,1
453,Chemical Chamber,68.69540196054854,180,46,5599,204,81,1,1
454,Chemical Chamber,64.27889418013352,48,48,7050,40,40,0,0
455,Pressure Regulator,50.639694701349754,144,43,3504,58,84,1,1
456,Gas Sensor,72.66788409471803,51,12,6839,189,77,0,0
457,Chemical Chamber,58.89253871430711,30,7,5065,173,49,1,1
458,Exhaust Fan,71.49640068013052,199,62,7343,77,78,1,1
459,Gas Sensor,67.29224527659395,55,21,6184,48,51,0,0
460,Exhaust Fan,81.36763438354542,112,37,4456,90,95,0,0
461,Valve,65.09045043849306,131,26,7604,11,53,0,0
462,Gas Sensor,69.14914009401423,178,25,3401,56,26,1,1
463,Chemical Chamber,58.84924366942345,161,22,2029,279,29,0,1
464,Gas Sensor,52.45664774881508,199,94,7027,33,85,1,1
465,Gas Sensor,67.36098311340547,136,92,7227,180,62,0,1
466,Gas Sensor,82.54096046309563,69,64,4416,116,53,1,1
467,Gas Sensor,50.761790281155285,142,73,792,28,26,0,1
468,Exhaust Fan,56.27795506818619,92,46,2545,115,36,0,0
469,Valve,60.399756528265115,116,60,813,220,32,0,0
470,Pressure Regulator,70.27344464912571,106,45,2944,226,67,0,0
471,Gas Sensor,65.18186974332244,116,3,6655,243,78,1,1
472,Chemical Chamber,73.695947346501,182,30,4825,179,65,1,1
473,Gas Sensor,89.60864213461718,129,3,4824,308,54,1,1
474,Chemical Chamber,50.41648035020706,177,28,6644,200,38,1,1
475,Exhaust Fan,69.14593467218084,129,72,2856,265,23,0,1
476,Chemical Chamber,64.80959667280756,74,78,1829,274,17,1,1
477,Pressure Regulator,60.28560326141925,113,43,1927,194,55,1,1
478,Valve,69.09127835515174,128,2,1621,82,36,1,1
479,Chemical Chamber,55.99795469402381,148,58,7883,168,79,0,0
480,Chemical Chamber,64.84568597470481,34,78,6417,66,16,1,1
481,Valve,40.42061355429077,172,52,400,22,35,1,1
482,Pressure Regulator,51.91777082841266,39,10,4192,336,51,1,1
483,Gas Sensor,75.71281221164645,163,5,6346,101,39,1,1
484,Chemical Chamber,75.13624473906631,71,46,6764,352,90,0,0
485,Valve,63.89149945077278,106,6,7431,330,15,0,0
486,Exhaust Fan,53.20425368415381,84,67,1128,361,76,0,0
487,Valve,72.37898744527415,130,84,4018,176,92,0,1
488,Exhaust Fan,78.54731072244957,103,0,6060,272,92,1,1
489,Pressure Regulator,53.81449695163481,130,55,5820,49,63,1,1
490,Gas Sensor,38.17470470022276,89,86,6421,354,97,1,1
491,Valve,66.73702388181029,148,76,1919,101,44,0,1
492,Chemical Chamber,73.70652416111164,113,42,4222,63,44,1,1
493,Pressure Regulator,68.81225289507115,145,27,6097,312,14,0,0
494,Valve,83.4761879584491,35,28,1810,354,15,1,1
495,Chemical Chamber,83.53950998292216,174,17,7428,364,32,1,1
496,Valve,55.419040550297495,37,86,3286,333,68,0,1
497,Exhaust Fan,62.98491578365679,96,91,4573,37,60,1,1
498,Valve,52.55197736980434,63,72,4292,207,71,1,1
499,Valve,44.66904455089014,69,61,6921,222,41,1,1
500,Valve,45.54841042797015,111,5,1259,223,10,1,1
501,Pressure Regulator,70.75532029894565,33,15,487,349,58,0,0
502,Valve,64.54331281029664,71,0,2003,354,37,1,1
503,Chemical Chamber,73.34941260751259,112,21,7246,32,80,0,0
504,Exhaust Fan,97.97432114949689,140,45,4359,364,46,1,1
505,Exhaust Fan,67.49801404862096,69,61,1998,151,38,0,0
506,Valve,48.18119131349404,142,22,1538,74,28,1,1
507,Pressure Regulator,75.52690231012438,36,20,7981,72,28,1,1
508,Pressure Regulator,47.90231561488336,143,50,5140,277,60,0,0
509,Chemical Chamber,86.22505327177115,139,94,4876,203,93,0,1
510,Valve,30.428262619919842,150,37,1101,103,24,1,1
511,Exhaust Fan,51.80176574496355,114,27,1259,175,33,0,0
512,Pressure Regulator,69.33207409666471,168,43,4353,211,70,1,1
513,Valve,77.66281490736816,52,90,6641,253,62,1,1
514,Pressure Regulator,49.84525310564727,20,38,912,354,81,1,1
515,Pressure Regulator,47.126130482200146,134,41,5958,318,68,0,0
516,Exhaust Fan,62.22550787454566,23,41,1489,294,16,0,0
517,Gas Sensor,88.63490775348578,169,59,5521,354,92,1,1
518,Chemical Chamber,36.924335500022806,191,56,3110,154,85,1,1
519,Chemical Chamber,55.28819854241301,76,76,2496,296,99,1,1
520,Exhaust Fan,63.90277529588679,187,95,7027,144,77,1,1
521,Pressure Regulator,48.060759551382006,75,6,4589,19,43,0,0
522,Valve,48.00920673435107,82,50,1447,29,16,0,0
523,Pressure Regulator,56.49912578087322,122,96,3095,189,63,1,1
524,Exhaust Fan,64.39064739074212,136,76,6293,164,76,0,1
525,Chemical Chamber,57.07407530255007,186,31,5543,341,21,0,1
526,Pressure Regulator,81.98348478548948,26,6,1637,266,67,1,1
527,Chemical Chamber,68.88905667602626,161,75,5038,175,92,1,1
528,Valve,65.74746034822608,144,39,1586,172,61,1,1
529,Chemical Chamber,75.41480428962556,109,14,3246,116,90,0,0
530,Chemical Chamber,66.01204337122384,165,58,1882,364,65,1,1
531,Gas Sensor,53.352200590477985,74,84,2648,251,91,0,1
532,Gas Sensor,56.05271320358426,134,11,1850,7,12,1,1
533,Gas Sensor,43.0584567958287,142,76,6985,197,22,1,1
534,Chemical Chamber,90.07317279811616,135,41,5973,275,72,1,1
535,Exhaust Fan,73.96085954601095,134,38,2113,33,14,0,0
536,Chemical Chamber,21.60627370274257,172,62,2335,152,34,0,1
537,Exhaust Fan,79.99692648964488,133,1,5141,23,95,0,0
538,Exhaust Fan,38.01101039339079,115,28,6372,255,81,1,1
539,Gas Sensor,67.8100346696442,99,60,3664,86,61,1,1
540,Pressure Regulator,26.939613697329886,22,28,6340,356,89,1,1
541,Valve,53.5780598805514,168,99,4560,181,14,1,1
542,Gas Sensor,80.11400261612758,179,37,2648,149,68,1,1
543,Gas Sensor,80.94950829929155,149,6,5384,338,34,1,1
544,Pressure Regulator,64.60163089205952,130,29,5114,102,89,1,1
545,Valve,71.81197189856785,39,86,2324,91,97,0,1
546,Chemical Chamber,38.796446612873815,134,91,7251,37,23,0,1
547,Chemical Chamber,68.07499909004997,165,55,4824,49,86,0,1
548,Gas Sensor,72.76456114922759,94,86,5941,39,96,1,1
549,Valve,98.54618756550208,55,35,1069,30,61,0,1
550,Gas Sensor,50.65171050477862,121,41,372,43,34,0,0
551,Exhaust Fan,60.24454225542167,95,92,7594,206,81,1,1
552,Gas Sensor,61.17172667478157,80,3,6642,226,65,1,1
553,Gas Sensor,70.47875600664305,79,83,1686,32,91,0,1
554,Chemical Chamber,73.20766032323452,136,4,6654,126,46,0,0
555,Chemical Chamber,75.91372667684799,55,45,2924,95,79,0,0
556,Chemical Chamber,74.81943238969217,191,74,5283,2,15,0,1
557,Exhaust Fan,37.783225612339244,87,1,3618,303,34,0,0
558,Chemical Chamber,20.802046795264477,63,53,2488,99,29,1,1
559,Valve,52.284354193754474,96,87,4120,23,32,0,1
560,Pressure Regulator,59.46874733090415,109,58,5448,341,66,0,0
561,Valve,50.800983610696505,48,32,4700,218,62,0,0
562,Valve,53.10452785498349,195,21,5056,222,68,1,1
563,Chemical Chamber,54.95625858389699,183,46,3920,297,90,0,1
564,Pressure Regulator,68.66161499129055,155,5,2884,298,70,1,1
565,Pressure Regulator,44.49461917441455,152,23,728,72,64,1,1
566,Pressure Regulator,58.83258345058911,115,92,4445,167,89,0,1
567,Exhaust Fan,58.9473957567144,194,48,7337,225,29,0,1
568,Chemical Chamber,68.3204900776273,145,95,4707,138,12,1,1
569,Pressure Regulator,77.42857259569355,190,93,444,210,74,1,1
570,Exhaust Fan,85.26161097182093,157,50,4742,112,46,1,1
571,Gas Sensor,48.81013829367835,29,40,7540,228,44,1,1
572,Gas Sensor,30.00038084153261,153,66,655,233,25,0,0
573,Exhaust Fan,56.37107656897071,35,88,5182,50,13,1,1
574,Exhaust Fan,36.1707471255023,45,91,4110,331,12,0,1
575,Chemical Chamber,101.01865363885457,40,78,3019,236,26,1,1
576,Chemical Chamber,46.90679221735454,119,80,7612,257,53,1,1
577,Gas Sensor,68.45750648479097,188,1,559,200,72,1,1
578,Pressure Regulator,74.01099160011644,125,90,5326,197,51,0,1
579,Gas Sensor,65.10933492357005,49,99,7129,1,26,0,1
580,Pressure Regulator,91.15080526963798,152,77,2888,283,33,1,1
581,Pressure Regulator,56.96278289826284,157,42,2911,189,46,0,0
582,Chemical Chamber,47.47677363942773,114,31,2635,125,11,0,0
583,Valve,46.700630817731124,158,11,3215,176,23,0,0
584,Valve,71.25008541905522,154,22,2649,279,19,1,1
585,Exhaust Fan,57.153026306024145,159,15,5644,139,24,0,0
586,Chemical Chamber,46.702665158951746,83,43,5116,356,46,1,1
587,Pressure Regulator,66.61957823285358,142,1,6292,102,67,0,0
588,Valve,70.6387383763247,132,6,159,287,55,1,1
589,Pressure Regulator,64.06957779429317,60,20,7525,311,62,0,0
590,Valve,73.49394588503411,47,57,4772,318,91,1,1
591,Valve,61.3214791927547,142,94,3285,147,65,0,1
592,Valve,51.0956199422811,99,22,1894,352,22,0,0
593,Chemical Chamber,72.17100107267265,22,59,4544,296,44,0,0
594,Gas Sensor,46.64867619707497,120,24,6641,358,45,0,0
595,Pressure Regulator,43.066719792000356,51,34,2064,273,83,1,1
596,Chemical Chamber,77.33924473800998,40,98,4869,355,43,1,1
597,Chemical Chamber,54.782280434751115,140,44,1593,12,33,0,0
598,Chemical Chamber,84.98525864167458,74,6,4871,143,62,0,0
599,Chemical Chamber,72.84892180089909,37,68,6258,167,36,1,1
600,Chemical Chamber,53.642419291487414,72,31,2696,269,82,1,1
601,Exhaust Fan,67.29332148394,131,52,4333,94,82,0,0
602,Pressure Regulator,97.92570411670316,140,68,7532,106,83,0,1
603,Chemical Chamber,71.31409714218589,129,24,5013,275,21,1,1
604,Pressure Regulator,68.7254836011366,94,94,7174,201,24,0,1
605,Exhaust Fan,51.07918389530069,80,83,5777,313,12,0,1
606,Exhaust Fan,87.66832044298091,197,85,2765,92,37,0,1
607,Pressure Regulator,79.76906570269459,27,76,4276,236,18,1,1
608,Valve,51.21656952409947,31,1,4498,60,48,0,0
609,Gas Sensor,88.20619283114688,198,85,5493,235,39,1,1
610,Valve,62.47126824753522,60,60,7380,184,66,1,1
611,Valve,47.39427487994959,169,8,3169,360,32,0,1
612,Valve,51.022219397721955,146,50,2556,233,39,1,1
613,Chemical Chamber,73.16552050612165,156,1,6150,127,73,1,1
614,Exhaust Fan,47.49749764716751,97,44,2867,101,25,1,1
615,Valve,43.45325413420627,158,31,6038,135,45,0,0
616,Exhaust Fan,53.416882763722846,160,71,2512,233,39,0,1
617,Pressure Regulator,55.65730163385581,175,79,3162,68,55,1,1
618,Gas Sensor,49.90026711542157,108,96,6484,87,89,1,1
619,Pressure Regulator,53.19082659092954,83,74,2236,236,29,0,1
620,Pressure Regulator,73.75396851092088,83,31,7962,108,87,0,0
621,Chemical Chamber,63.84753654719173,89,7,5491,137,65,0,0
622,Gas Sensor,52.26538870277243,74,95,7522,265,46,0,1
623,Pressure Regulator,53.58227876579572,56,84,5708,333,92,0,1
624,Pressure Regulator,58.02515735607971,180,88,4440,63,90,0,1
625,Gas Sensor,58.88378688114718,44,19,1903,230,71,0,0
626,Gas Sensor,58.94720615673879,133,64,7366,238,74,0,0
627,Pressure Regulator,73.20371494574977,42,20,6814,349,38,1,1
628,Gas Sensor,62.95557606438098,155,6,1196,247,97,1,1
629,Pressure Regulator,63.396865148988226,36,88,6867,159,92,0,1
630,Pressure Regulator,81.40178030550135,114,8,3848,38,52,1,1
631,Chemical Chamber,88.14977147838103,109,85,7555,244,83,0,1
632,Valve,41.53543070703002,94,1,7196,7,45,0,0
633,Pressure Regulator,36.31637831406572,81,18,310,360,26,1,1
634,Exhaust Fan,54.7589082806642,30,59,633,77,63,1,1
635,Valve,71.74692859341972,187,69,1040,257,26,1,1
636,Valve,65.63979599981145,187,58,4037,37,41,1,1
637,Valve,75.81149554067822,140,68,7350,350,25,0,0
638,Chemical Chamber,54.11454231461829,75,44,1365,66,60,1,1
639,Pressure Regulator,30.649397517329973,72,61,111,100,68,0,0
640,Chemical Chamber,39.49827403082962,104,9,2101,332,32,0,0
641,Pressure Regulator,68.47101087987902,47,64,616,261,25,0,0
642,Chemical Chamber,75.92630408337328,105,25,4989,312,41,1,1
643,Chemical Chamber,31.398047278468358,189,89,7383,42,75,1,1
644,Exhaust Fan,81.15986299962061,134,59,4542,49,79,1,1
645,Chemical Chamber,66.96948767699408,65,17,2167,302,83,1,1
646,Gas Sensor,58.943668525809436,37,58,1824,71,71,1,1
647,Exhaust Fan,50.59765263223246,42,20,2283,246,39,1,1
648,Chemical Chamber,83.86741615243497,173,45,4641,2,45,1,1
649,Valve,73.455096490336,118,11,7705,323,15,0,0
650,Gas Sensor,67.3623517781497,48,77,6067,62,54,0,1
651,Gas Sensor,49.02896246694953,71,31,7837,336,42,0,0
652,Gas Sensor,84.21271840350583,129,38,6181,27,14,1,1
653,Exhaust Fan,60.45526736932214,125,98,272,342,65,0,1
654,Chemical Chamber,64.48526185587181,65,80,6948,67,37,0,1
655,Chemical Chamber,61.09589097266322,20,54,6760,145,16,0,0
656,Valve,48.5167430306791,163,54,4354,214,68,0,1
657,Valve,64.79581478875308,44,9,1914,327,28,1,1
658,Gas Sensor,70.45407842187605,81,34,5624,57,71,0,0
659,Valve,53.37588884799567,101,79,6755,286,52,1,1
660,Exhaust Fan,63.51114991158466,99,5,1775,211,59,1,1
661,Chemical Chamber,60.87749136565419,163,67,103,193,99,0,1
662,Gas Sensor,73.72696994211995,110,61,7048,114,62,0,0
663,Valve,55.515880930970916,140,8,1710,122,47,1,1
664,Exhaust Fan,63.39856445526611,181,28,2893,360,26,0,1
665,Exhaust Fan,66.55754101988421,72,70,6347,103,92,0,0
666,Valve,55.17649356333648,170,79,2520,155,36,1,1
667,Chemical Chamber,47.61968148480733,190,5,5868,74,46,1,1
668,Valve,50.06090821121843,63,43,4477,354,16,1,1
669,Gas Sensor,66.13785054792868,51,63,2890,175,47,0,0
670,Valve,56.47025830084106,42,66,2430,14,90,0,0
671,Exhaust Fan,56.27115812121535,167,43,1600,167,38,1,1
672,Valve,69.062213505236,38,77,4430,55,60,0,1
673,Chemical Chamber,75.2923728454297,48,13,1825,26,90,1,1
674,Pressure Regulator,77.8757381001723,165,8,7445,44,24,1,1
675,Valve,50.81248262846389,88,99,4028,69,25,1,1
676,Chemical Chamber,73.84118428196489,159,22,4533,38,20,0,0
677,Chemical Chamber,91.27474640322977,29,56,7769,336,42,0,1
678,Exhaust Fan,61.89105299445508,130,56,5441,12,29,0,0
679,Chemical Chamber,58.90034710116011,56,14,555,105,38,1,1
680,Chemical Chamber,55.773586242488996,100,63,4069,244,25,1,1
681,Chemical Chamber,44.04364223191498,115,6,7993,364,26,1,1
682,Chemical Chamber,72.63380244607258,74,19,6968,273,66,1,1
683,Gas Sensor,58.967081336906034,151,63,2018,281,87,0,0
684,Gas Sensor,57.75435266963992,147,18,1482,192,97,0,0
685,Exhaust Fan,70.31015157120248,82,5,4605,88,46,1,1
686,Valve,71.69224576308049,31,50,5824,139,86,0,0
687,Chemical Chamber,50.98735097002777,165,38,2088,146,27,1,1
688,Valve,51.34553512529343,27,64,657,164,80,0,0
689,Valve,50.679665392710724,51,70,4657,259,58,0,0
690,Exhaust Fan,91.70271454196917,68,98,4386,339,20,0,1
691,Chemical Chamber,82.15718979995248,123,24,6214,326,66,1,1
692,Chemical Chamber,70.60560633811903,106,22,6057,87,90,0,0
693,Pressure Regulator,54.36883142759034,118,88,4090,327,28,0,1
694,Valve,56.14606451522825,186,57,1268,364,79,0,1
695,Valve,65.45155984614615,69,10,1467,239,91,1,1
696,Gas Sensor,93.13695349825669,173,33,3787,265,62,0,1
697,Pressure Regulator,64.33315738708895,170,30,1699,194,19,1,1
698,Gas Sensor,67.63238364701887,115,37,256,128,10,1,1
699,Gas Sensor,21.76528400179297,82,45,3479,122,10,1,1
700,Gas Sensor,63.86368390945064,186,11,5089,244,56,1,1
701,Exhaust Fan,39.09207799866583,85,8,5057,47,36,1,1
702,Exhaust Fan,52.69507624137588,122,12,7395,320,34,1,1
703,Gas Sensor,60.70328882609786,65,63,1147,112,99,1,1
704,Pressure Regulator,55.46847436608889,162,19,1030,303,19,1,1
705,Valve,50.46060118949963,35,58,7392,75,45,0,0
706,Pressure Regulator,50.59429640501583,139,84,7442,298,55,0,1
707,Chemical Chamber,56.83427602262616,109,21,1224,305,17,0,0
708,Exhaust Fan,56.17937372292603,91,64,6294,30,71,1,1
709,Valve,60.30408851980075,35,59,1381,8,38,1,1
710,Valve,59.18282523234513,104,40,4856,341,62,1,1
711,Chemical Chamber,79.18313935879628,58,80,5387,8,13,1,1
712,Chemical Chamber,29.2559903409172,158,44,1228,239,58,1,1
713,Gas Sensor,63.674597853756325,55,3,3752,191,78,1,1
714,Exhaust Fan,61.0651441537272,37,69,2182,128,51,0,0
715,Exhaust Fan,57.987144777612066,170,44,6671,11,84,0,1
716,Pressure Regulator,49.41284362153657,96,57,7942,256,74,0,0
717,Gas Sensor,57.75437272982215,68,82,4534,233,86,1,1
718,Gas Sensor,35.49738662850646,189,93,4915,186,93,0,1
719,Gas Sensor,63.10076838300625,122,22,1276,121,43,0,0
720,Gas Sensor,65.82088752631344,63,31,605,167,23,1,1
721,Exhaust Fan,49.43897260475356,128,62,6323,144,62,1,1
722,Exhaust Fan,89.11036563177622,148,92,7298,327,85,1,1
723,Gas Sensor,58.19333442377263,26,7,324,352,84,0,0
724,Pressure Regulator,60.66109234940087,67,84,3938,101,10,0,1
725,Valve,80.03672496825233,131,80,5428,22,17,0,1
726,Valve,92.13185204802335,163,80,4152,199,27,0,1
727,Pressure Regulator,43.149908791062344,67,84,279,269,14,0,1
728,Gas Sensor,51.342562816899886,190,78,4614,82,76,1,1
729,Exhaust Fan,58.45984246510653,70,90,7764,170,31,0,1
730,Valve,48.85690965534567,126,24,1428,13,15,1,1
731,Chemical Chamber,72.69168782025758,85,32,4851,197,97,1,1
732,Chemical Chamber,47.20525745923249,50,65,841,95,36,0,0
733,Pressure Regulator,78.99904745319951,58,15,4509,267,94,1,1
734,Gas Sensor,69.3547087396121,28,54,3989,319,46,0,0
735,Valve,77.46064779275976,60,35,5553,358,44,1,1
736,Gas Sensor,47.272441002324705,82,71,7331,51,45,0,1
737,Valve,54.24758376120677,33,79,407,188,70,1,1
738,Pressure Regulator,73.46978321676107,77,6,6283,303,99,0,0
739,Pressure Regulator,70.74889784250871,107,68,1366,4,10,0,0
740,Chemical Chamber,55.69711858570489,116,86,6604,263,57,1,1
741,Gas Sensor,57.83201303470633,117,7,1368,343,92,0,0
742,Chemical Chamber,53.484780782702174,175,2,3780,31,99,1,1
743,Gas Sensor,57.42833963284459,151,34,3128,118,96,1,1
744,Chemical Chamber,45.51989190709922,181,35,7412,209,76,0,1
745,Exhaust Fan,43.00173820107509,151,99,7143,202,86,0,1
746,Exhaust Fan,75.08145773420135,89,78,4147,86,48,1,1
747,Exhaust Fan,56.91893354875017,105,29,7835,30,89,0,0
748,Exhaust Fan,77.26991611321053,23,14,1153,157,12,1,1
749,Valve,68.93977202579119,69,92,1743,209,35,1,1
750,Exhaust Fan,64.68015768910074,24,67,2128,43,78,0,0
751,Pressure Regulator,49.34667389392325,94,97,5125,85,64,0,1
752,Pressure Regulator,41.83830339002994,64,86,2873,176,12,0,1
753,Valve,53.146369219092804,182,57,7695,231,65,0,1
754,Exhaust Fan,82.97876111135326,136,98,2125,360,37,1,1
755,Exhaust Fan,73.33435294300749,46,27,6976,150,52,1,1
756,Exhaust Fan,51.74379019252905,149,94,5601,319,39,0,1
757,Chemical Chamber,53.31659653893688,137,41,2130,260,96,1,1
758,Gas Sensor,46.063657791142674,123,96,7720,346,27,0,1
759,Chemical Chamber,36.79371581198704,195,17,3108,3,14,1,1
760,Gas Sensor,61.52400019956791,68,4,2763,337,95,1,1
761,Exhaust Fan,85.87616114574591,129,8,5400,235,70,1,1
762,Exhaust Fan,86.06449050163324,97,83,2108,339,10,1,1
763,Chemical Chamber,69.11855939667905,20,8,4693,82,73,1,1
764,Chemical Chamber,50.95991339326311,139,17,1762,252,23,0,0
765,Gas Sensor,38.257796864041886,180,55,6441,307,50,1,1
766,Pressure Regulator,75.70593278464068,54,14,3514,154,82,0,0
767,Gas Sensor,66.70825202335654,75,78,132,291,77,1,1
768,Chemical Chamber,55.25657740034216,162,77,6577,336,62,0,1
769,Chemical Chamber,52.75061846531591,23,61,2381,271,98,1,1
770,Valve,69.00654866438764,129,34,7815,174,40,0,0
771,Chemical Chamber,47.60067723229279,103,39,629,24,68,1,1
772,Valve,63.58848250350063,41,50,5082,2,75,1,1
773,Pressure Regulator,41.70267379858735,43,59,5014,187,46,0,0
774,Gas Sensor,93.42767379657342,194,99,7196,164,59,0,1
775,Gas Sensor,49.69428921587558,94,55,6987,45,75,1,1
776,Valve,69.725984344117,129,83,4623,351,23,0,1
777,Gas Sensor,42.0296753049757,153,74,1389,94,24,0,1
778,Chemical Chamber,57.55120261350925,174,40,5200,204,34,0,1
779,Exhaust Fan,73.2692783514513,157,53,1418,123,83,0,0
780,Valve,76.51433070936012,186,16,1563,37,17,1,1
781,Gas Sensor,71.44932394654376,129,24,1684,118,67,1,1
782,Valve,57.926335060154095,109,92,669,341,65,1,1
783,Valve,50.01073505841709,56,86,7599,140,23,1,1
784,Exhaust Fan,43.83484322221291,73,8,250,122,93,1,1
785,Chemical Chamber,82.55697881656688,70,55,5866,232,51,1,1
786,Valve,61.55056859982939,79,88,7568,229,22,0,1
787,Gas Sensor,64.32358840632848,91,22,5073,228,28,0,0
788,Pressure Regulator,77.48054780649163,147,1,444,328,43,0,0
